SK_ID_CURR,TARGET
100001,0.030542394038553897
100005,0.10970549656021783
100013,0.04558027085969102
100028,0.036723554565884275
100038,0.21102966745252316
100042,0.09559621949077379
100057,0.02756603359250044
100065,0.03793610903582823
100066,0.013830674902569881
100067,0.1447173912332984
100074,0.06219783846724523
100090,0.05876598887787892
100091,0.09377262484437636
100092,0.14525929240149899
100106,0.05865154232327163
100107,0.10924387275584693
100109,0.05749672086977142
100117,0.032947263844638724
100128,0.09081505301654959
100141,0.02976286659978347
100150,0.02218383307619336
100168,0.01777695661488688
100169,0.05649899511603661
100170,0.06864359957365074
100171,0.04461346417698173
100172,0.06906295582855713
100184,0.07861499075038349
100187,0.04441115866312599
100212,0.05053627395533193
100222,0.06943212500064319
100223,0.02794956298419983
100232,0.028024624884987484
100241,0.1496059651984435
100245,0.02361804843095744
100253,0.04260810987648832
100256,0.06965723509335094
100271,0.023734147575440262
100278,0.1437730546676171
100280,0.012406444006926006
100306,0.1415689192451924
100311,0.1245099819234909
100312,0.03496255775354035
100330,0.05581192653571578
100331,0.04394216349883351
100352,0.13817140243839715
100358,0.09346523105336876
100367,0.045092898568403546
100382,0.254193856062934
100384,0.08005800666583757
100385,0.15445040113646052
100386,0.040234761139234146
100399,0.02234663620142959
100404,0.06356567887648164
100416,0.04655619407895665
100422,0.058318490510898095
100426,0.049786801830995604
100438,0.03384113791166921
100444,0.09998560541202556
100445,0.1385478112322148
100446,0.1304136739910116
100447,0.023843527101640956
100450,0.05019541805112133
100466,0.016981433826904813
100483,0.04459446099832119
100484,0.011360060951169487
100494,0.07107154522115992
100510,0.12814454373819664
100512,0.021951211313532004
100517,0.021658962908736652
100548,0.025677280873832847
100551,0.024940968682943824
100552,0.0944238040488677
100553,0.02353455856491875
100561,0.1532542436898627
100568,0.4983187346387074
100569,0.0588152134686926
100591,0.061677110392616516
100592,0.024580905745722487
100602,0.07734269936867814
100607,0.06908400192673053
100613,0.08071344994272349
100617,0.20813143764952743
100618,0.05891548129690137
100622,0.037797183591607254
100625,0.13605981100879877
100677,0.12067028311659518
100699,0.0664183174424646
100702,0.29100300254632266
100711,0.09988091492242916
100729,0.14006507848742655
100740,0.22175565198718677
100744,0.1161509629923431
100745,0.04500413510304958
100747,0.13105781305493344
100751,0.23331106499171997
100752,0.08515147359152021
100753,0.18069547490275406
100754,0.2161558978030379
100760,0.045354405524461905
100762,0.08793510214290073
100763,0.08224665868659999
100765,0.056213731649086204
100770,0.10435227144855247
100772,0.030037654053225556
100777,0.06015403885760308
100791,0.04216570974251303
100792,0.015190883062630991
100797,0.028649590576931113
100823,0.036258811566491585
100826,0.019797566051789433
100830,0.03816501327573455
100836,0.19634599735149583
100872,0.04391320115872655
100910,0.04793296532189163
100913,0.12413712192618208
100918,0.05977833766302008
100931,0.01853031639267594
100952,0.07786912004801672
100953,0.03924033813931633
100965,0.1697847647555092
100970,0.044700414043867785
100982,0.09843548153199583
100983,0.2669391761004717
100984,0.06917500957981225
100987,0.050599699978194176
100997,0.0713850305904577
100998,0.17000413765686545
101002,0.046508886851556186
101005,0.16858541666042537
101008,0.19365625189228403
101020,0.07759303989315959
101021,0.034176463081261134
101024,0.08819644653400788
101025,0.22353816633132056
101026,0.047058805797705015
101031,0.039138398466669805
101041,0.01947397382276703
101051,0.01655654472886909
101055,0.047541534326314396
101056,0.2859255851154821
101057,0.09549152481341057
101064,0.0315966795715015
101079,0.08700311764078862
101087,0.03329616720644986
101090,0.025327552391964304
101092,0.13243314713521617
101097,0.08189490493179043
101099,0.02548795168320679
101107,0.07465777238835174
101118,0.05207281360609777
101125,0.09656496893301113
101126,0.035823731914982455
101128,0.016372801143366516
101136,0.06848904036245884
101140,0.21879014181424605
101149,0.14532968589297082
101160,0.08583565908925044
101169,0.1768647634171152
101181,0.04189339593671381
101186,0.03253517037874291
101190,0.09896929497273156
101193,0.0638037582312847
101194,0.08509156011325143
101198,0.20278384697455476
101200,0.053433173580303396
101204,0.028812113304359014
101211,0.05132778522399618
101213,0.09487309586413749
101223,0.02944851086936749
101225,0.08887592746966225
101237,0.07659542975797204
101243,0.05940187037675345
101244,0.15495488239975258
101258,0.018342019772521298
101259,0.1658801287636325
101268,0.07804135239643174
101269,0.02316381199711016
101271,0.08334314396596929
101279,0.06717879644976037
101281,0.10094467545503824
101287,0.04323145797009828
101292,0.02631922932724197
101294,0.0432150581662171
101296,0.07315687929491996
101297,0.02628907519563649
101299,0.08567940750693934
101301,0.04061303659043604
101305,0.08054493641637084
101308,0.07419805696433013
101318,0.021597460506088885
101327,0.35068592671731946
101329,0.028334245163517596
101332,0.05038600424309565
101337,0.05092878789954185
101343,0.039270008089745526
101345,0.015236208172615054
101346,0.02727202572040521
101353,0.02270847948763245
101354,0.07231979025710213
101355,0.1562723240087398
101356,0.038185841405069504
101362,0.05994240523920276
101363,0.3828052459367774
101365,0.0364611245674226
101366,0.06226905552919647
101367,0.09619171085860857
101368,0.01956463470470414
101374,0.11297876824791303
101380,0.026751913908528772
101383,0.0491001079705719
101398,0.031663655123821695
101399,0.2192176492879742
101401,0.23338677903733265
101412,0.04050016105932253
101426,0.04937294755877862
101427,0.35964708291381464
101428,0.1510784852131182
101429,0.11784552924264229
101434,0.04119275658409725
101440,0.06758013984372814
101448,0.07824309751621977
101449,0.03983675522268282
101465,0.046376283245274125
101467,0.033987402299982115
101472,0.06037248373339788
101478,0.11369598479059882
101497,0.05816824991824444
101504,0.06598449306983736
101547,0.03620871606238353
101548,0.10622806300156375
101555,0.1413099577325499
101570,0.026643636784093178
101572,0.08016312147495305
101578,0.026602237761540637
101580,0.16164269014772842
101588,0.135368853433324
101602,0.023787590644713672
101610,0.10286466107891415
101614,0.0520656163689567
101616,0.0400319722320582
101643,0.1045933269668152
101644,0.053107763735756666
101649,0.13224584122438043
101650,0.07881824174168588
101665,0.017100585224221844
101667,0.07202295639556294
101669,0.05494667735154971
101674,0.10934454671749107
101675,0.030632205214058534
101678,0.06006953824740717
101682,0.060211820556802825
101686,0.05064211995722581
101697,0.1448693951315716
101700,0.34599906736252
101711,0.0424496503335579
101714,0.03503140734641369
101715,0.18703007518861794
101728,0.037358050318417324
101732,0.053006476832457336
101757,0.0991179379462237
101758,0.033766910417479354
101759,0.0925853397246949
101762,0.015655090415460204
101764,0.05005084330505704
101780,0.18533454201040248
101784,0.011656608476388643
101789,0.020709954678283373
101816,0.07990369675186788
101819,0.06541256402757463
101827,0.01567917537957029
101863,0.09679116328942876
101867,0.08271289396499557
101870,0.021629693217033882
101873,0.22441324589622244
101878,0.1376589144764961
101879,0.04321459174487974
101880,0.030450818578267536
101887,0.040738073935772175
101897,0.021015978825680046
101901,0.1705762197526997
101903,0.18852038624535367
101920,0.02221857438476544
101921,0.026207839298444655
101922,0.0716585152274968
101961,0.13211454707328152
101962,0.022009001309203986
101971,0.06681312504107284
101976,0.24356664993484137
102002,0.07189050513097499
102005,0.024435785582820193
102007,0.2220781405164016
102017,0.020996006686673736
102019,0.1935297268867605
102029,0.020655995987011844
102051,0.09927338222022895
102052,0.013685563063309746
102054,0.02480692866731145
102062,0.07726724911207844
102067,0.10435201830092823
102068,0.07764418560238708
102070,0.04780419196108326
102090,0.085720848426165
102092,0.05400453070682979
102099,0.1290552156535786
102100,0.015521890800846292
102112,0.06559716229643993
102113,0.0320015516676404
102122,0.1376644839317808
102123,0.05418350889149253
102125,0.0627364008363325
102126,0.20170423291027872
102146,0.05383408305396626
102147,0.1437735771971878
102151,0.02605211944341987
102158,0.21322994574258733
102159,0.03692812661406996
102162,0.07890043038875678
102165,0.04001486060287059
102166,0.04533424362408358
102174,0.02346454399290796
102193,0.1329466807376435
102198,0.03587133333090384
102205,0.1430490430821551
102206,0.024930275912424082
102218,0.02809419146704056
102221,0.03293668904723746
102230,0.13312129005353132
102238,0.07520135103662841
102248,0.04146916110822634
102252,0.34196341246244294
102259,0.05557043642814452
102262,0.13180223997566554
102273,0.07811064715359298
102286,0.11537709161354211
102293,0.02288455698167791
102294,0.03992864707621906
102296,0.07786925201732943
102298,0.03870963943735229
102303,0.032010137635598235
102309,0.05279533384461575
102315,0.031542767664054755
102340,0.025636796398731117
102342,0.10634605095291018
102344,0.05138877371170314
102346,0.08225534515091869
102347,0.02363112585336162
102374,0.06504724788511937
102380,0.044015431790644224
102387,0.025938091360572374
102393,0.046078426425018366
102403,0.017389895403087025
102413,0.02845836231085766
102414,0.01921334260305817
102415,0.025565706134002424
102416,0.06598975829379314
102439,0.04008315263096943
102441,0.04487179718816983
102443,0.018004941224144505
102444,0.10362924343515327
102445,0.1537585605813679
102448,0.05197773628850413
102449,0.06451468416558227
102450,0.0871543670778244
102456,0.032789967912877326
102458,0.1639453407759677
102459,0.0537026098010901
102465,0.03594328683374989
102470,0.14986246011864227
102471,0.07222798197259388
102475,0.046124984085526906
102476,0.09864847590656754
102506,0.056921956394896556
102509,0.03969319939756536
102519,0.03012370323927705
102522,0.06430063934895888
102545,0.038520204010578894
102549,0.032155972813032
102562,0.01819255523394543
102563,0.018139923348891283
102568,0.1381975221078206
102582,0.10838428522563176
102592,0.028185628361031494
102597,0.12549580483489287
102605,0.04124213038169722
102614,0.04285951492965114
102617,0.1337608835523824
102634,0.12900781532384312
