SK_ID_CURR,TARGET
100001,0.07401628787412744
100005,0.09662081872016451
100013,0.04901883143139778
100028,0.05036593411622211
100038,0.12140552690802921
100042,0.07453474310988073
100057,0.04654977614270418
100065,0.06345016900531701
100066,0.048783475148380384
100067,0.14132188141637372
100074,0.08172700485718548
100090,0.06378636345406723
100091,0.10711472588844426
100092,0.10946846527211468
100106,0.06491362906888994
100107,0.09657960086369637
100109,0.06345016900531701
100117,0.044423940384766145
100128,0.1120679764154751
100141,0.048783475148380384
100150,0.04654977614270418
100168,0.04523096813398218
100169,0.08333441191086292
100170,0.06481894620692931
100171,0.04717964481755495
100172,0.10817294685676318
100184,0.07963639292905805
100187,0.055793531358918284
100212,0.07197768122050059
100222,0.08857028644330316
100223,0.04489261233364556
100232,0.04551229600041553
100241,0.0994882323099956
100245,0.0480357774847867
100253,0.05292151258186299
100256,0.08967475382415173
100271,0.04489175764278278
100278,0.1155034999294044
100280,0.0429190542914753
100306,0.12281323382344213
100311,0.1295729398094556
100312,0.05721596933951448
100330,0.08260903290142604
100331,0.04987737109562026
100352,0.08100537202657909
100358,0.07256407937048964
100367,0.056354383190128844
100382,0.15239744050461687
100384,0.06815612908011008
100385,0.10373854149729884
100386,0.06759475994217742
100399,0.05645144983003083
100404,0.08898923512509765
100416,0.04705783234656749
100422,0.057093988923188226
100426,0.061849496863123056
100438,0.05560544554682565
100444,0.10053430100935758
100445,0.09680671400298137
100446,0.16848908132020055
100447,0.05107842573554073
100450,0.062314859517725925
100466,0.055478481383430645
100483,0.05537983181414016
100484,0.04654977614270418
100494,0.06785795540651089
100510,0.11917100498294388
100512,0.04987737109562026
100517,0.04466004014515239
100548,0.07533161684612837
100551,0.05121888732939582
100552,0.09372150741110365
100553,0.0490645845383554
100561,0.15244884881720427
100568,0.23393679011524687
100569,0.06076851014369965
100591,0.056970364727766676
100592,0.048074931740749
100602,0.06313672823301024
100607,0.06480374836047016
100613,0.077948310553525
100617,0.16233186889716994
100618,0.06135688316037621
100622,0.09513089255533767
100625,0.1225683967106913
100677,0.1127563865558252
100699,0.06865781434583879
100702,0.2522514325411881
100711,0.10743932389562955
100729,0.10489009776209639
100740,0.12744432330345926
100744,0.11018029258335241
100745,0.05506874003275447
100747,0.10373854149729884
100751,0.19158040479488278
100752,0.09007976701575036
100753,0.19405698226010323
100754,0.16660804782959993
100760,0.051151526841372065
100762,0.10979417822950038
100763,0.08380480604394332
100765,0.05523388581512504
100770,0.12096363912003542
100772,0.046455742913111164
100777,0.06852442885861691
100791,0.048074931740749
100792,0.0429190542914753
100797,0.04746989061473074
100823,0.04654977614270418
100826,0.050914598160040576
100830,0.053645851455825455
100836,0.13025465112375773
100872,0.05527649195877345
100910,0.08404375831295204
100913,0.1632493285945223
100918,0.06757277562862953
100931,0.04327827558305231
100952,0.06397193313543141
100953,0.04974403987085258
100965,0.14359646766142792
100970,0.0552711782711334
100982,0.10871531897598338
100983,0.13751973298212003
100984,0.06968467501492731
100987,0.06733695928281848
100997,0.08457698534429334
100998,0.08267980462161345
101002,0.06135688316037621
101005,0.19762119962379004
101008,0.10168621392674612
101020,0.06971833215780761
101021,0.05375834027415208
101024,0.08160631967767237
101025,0.10373854149729884
101026,0.05891512649765647
101031,0.049047242899005555
101041,0.049404506709943445
101051,0.04335632885610414
101055,0.06012322090862658
101056,0.20864952008859675
101057,0.07197768122050059
101064,0.061226158554003894
101079,0.09992086992896464
101087,0.09546420742783668
101090,0.050526051250674296
101092,0.0937847208990531
101097,0.07197768122050059
101099,0.04550267793017061
101107,0.06177729778758587
101118,0.05523388581512504
101125,0.09661393917336558
101126,0.04523096813398218
101128,0.04489175764278278
101136,0.13844062151338118
101140,0.1587734040916103
101149,0.12015763617053805
101160,0.08252220774065121
101169,0.12521512509889401
101181,0.04901021029581262
101186,0.049047242899005555
101190,0.0895140866892866
101193,0.08357531471292534
101194,0.1251618981403351
101198,0.11492396571692778
101200,0.07197768122050059
101204,0.04523096813398218
101211,0.055793531358918284
101213,0.10373854149729884
101223,0.05280165683065274
101225,0.072250876376506
101237,0.07026656259520303
101243,0.06250242714820761
101244,0.13864124379429552
101258,0.054412366686033775
101259,0.1172346110240082
101268,0.11763846658036235
101269,0.04523096813398218
101271,0.1095386577169937
101279,0.06268862433090513
101281,0.10920419565623601
101287,0.0504143010864925
101292,0.04987737109562026
101294,0.05375834027415208
101296,0.07424436323109664
101297,0.05387428214122618
101299,0.1159290658983168
101301,0.04987737109562026
101305,0.08314548764994154
101308,0.08981343837113685
101318,0.04550267793017061
101327,0.21138251892441567
101329,0.050470488662865104
101332,0.07704976794293311
101337,0.0511027610638915
101343,0.051635108898645546
101345,0.048783475148380384
101346,0.04523096813398218
101353,0.046455742913111164
101354,0.11236074909189991
101355,0.16208060413116449
101356,0.05107842573554073
101362,0.06360708488685429
101363,0.1992777604022581
101365,0.0504143010864925
101366,0.07083064555788825
101367,0.10274927407084912
101368,0.0429190542914753
101374,0.11387204270386239
101380,0.05186378257518292
101383,0.04934069295890876
101398,0.0504143010864925
101399,0.17278399837295538
101401,0.13818945048741685
101412,0.06794456776560577
101426,0.04717964481755495
101427,0.30165752611449304
101428,0.120391186844929
101429,0.11322214756895825
101434,0.0490043875479997
101440,0.05121888732939582
101448,0.06971833215780761
101449,0.06345016900531701
101465,0.06900084881777356
101467,0.04523096813398218
101472,0.0782509631936386
101478,0.13410196964010404
101497,0.07642522624068232
101504,0.1209763279859132
101547,0.04987737109562026
101548,0.08363146051861722
101555,0.16451817994255052
101570,0.049136536509580206
101572,0.08762552285636709
101578,0.05892733381672041
101580,0.136139398424525
101588,0.10697535151637283
101602,0.04523096813398218
101610,0.10528210214579263
101614,0.06397193313543141
101616,0.0604983697073137
101643,0.08781386095533923
101644,0.06323888165026229
101649,0.12774936880233353
101650,0.06202768067481251
101665,0.0429190542914753
101667,0.08363146051861722
101669,0.07864424449635284
101674,0.11197818335931509
101675,0.050518686163100186
101678,0.06494961604428917
101682,0.11038223586741688
101686,0.062314859517725925
101697,0.09983195878413383
101700,0.21734506668918574
101711,0.06332928045463719
101714,0.0504143010864925
101715,0.1155034999294044
101728,0.05121888732939582
101732,0.06202768067481251
101757,0.13092367349845305
101758,0.0782509631936386
101759,0.06444311311124169
101762,0.0504143010864925
101764,0.072250876376506
101780,0.21977488639343723
101784,0.0429190542914753
101789,0.05306979597047966
101816,0.07903611715150426
101819,0.06136112357833554
101827,0.0429190542914753
101863,0.08613133815992856
101867,0.06268487733870856
101870,0.0429190542914753
101873,0.13797574421793946
101878,0.14278244917403402
101879,0.055793531358918284
101880,0.045349041470523495
101887,0.06345016900531701
101897,0.05107842573554073
101901,0.13115795647685427
101903,0.19325828004334372
101920,0.0498661961421804
101921,0.05292151258186299
101922,0.05856250632370652
101961,0.11232373362991216
101962,0.05261970589464317
101971,0.08068034502409355
101976,0.12774936880233353
102002,0.09006525727183923
102005,0.04465690854416583
102007,0.26165475231527313
102017,0.04489175764278278
102019,0.13173730985035614
102029,0.04489175764278278
102051,0.15818493933270394
102052,0.0429190542914753
102054,0.04654977614270418
102062,0.06363991464698127
102067,0.10918867122200772
102068,0.08187869262667129
102070,0.07951287670543077
102090,0.07259769458781536
102092,0.090287020998622
102099,0.09408937203257509
102100,0.0568707543273272
102112,0.05537983181414016
102113,0.05849062274547947
102122,0.18004499559427886
102123,0.0651999506117072
102125,0.0538696469351432
102126,0.15140067552119832
102146,0.08199186334978062
102147,0.10373854149729884
102151,0.06363355014901281
102158,0.17944390893669582
102159,0.05121888732939582
102162,0.1298417881492972
102165,0.05953812234397611
102166,0.049047242899005555
102174,0.0511027610638915
102193,0.0918742757965286
102198,0.05992650838778489
102205,0.08554439359563876
102206,0.045349041470523495
102218,0.04980068795390464
102221,0.05121888732939582
102230,0.07590194633673161
102238,0.10046750108714683
102248,0.07232852622147391
102252,0.20288753627451264
102259,0.056807051362951715
102262,0.12345170406810893
102273,0.07795763614148042
102286,0.1266298525971626
102293,0.04612272316137822
102294,0.06095375467175658
102296,0.0937847208990531
102298,0.06455339268443033
102303,0.05121888732939582
102309,0.049047242899005555
102315,0.0627298600784867
102340,0.045349041470523495
102342,0.085865458425255
102344,0.07789779660150821
102346,0.07168523336844336
102347,0.055793531358918284
102374,0.05919713052837207
102380,0.049047242899005555
102387,0.048783475148380384
102393,0.07034883267755364
102403,0.04999497138718084
102413,0.05379546114874355
102414,0.04654977614270418
102415,0.05910731897768196
102416,0.07351278968327796
102439,0.05107842573554073
102441,0.06330215410890984
102443,0.046031139989143696
102444,0.15420199331089673
102445,0.11018819111043271
102448,0.07716312930000338
102449,0.10395381780817235
102450,0.12645784402397525
102456,0.06412793253386619
102458,0.09907894711216315
102459,0.06150258451362663
102465,0.0538696469351432
102470,0.14607276557775808
102471,0.06268487733870856
102475,0.05292806905259306
102476,0.07870563758246144
102506,0.08640049669113885
102509,0.07671889905872145
102519,0.04987737109562026
102522,0.08333441191086292
102545,0.04717964481755495
102549,0.06900084881777356
102562,0.046031139989143696
